time,phase,cycle,ee_x,ee_y,ee_z,target_x,target_y,target_z,pos_error,yaw,yaw_target,yaw_error,gripper,gripper_target
112.00,LIFT_HIGH,1,-4.0987,2.8365,1.3366,-4.1178,2.8498,1.8903,0.5542,1.7068,-1.4246,3.1315,1.2193,2.2300
112.10,LIFT_HIGH,1,-4.0988,2.8366,1.3987,-4.1178,2.8498,1.8903,0.4922,1.7053,-1.4246,3.1299,1.2193,2.2300
112.20,LIFT_HIGH,1,-4.0983,2.8363,1.4438,-4.1178,2.8498,1.8903,0.4471,1.7033,-1.4246,3.1279,1.2193,2.2300
112.30,LIFT_HIGH,1,-4.0983,2.8363,1.4438,-4.1178,2.8498,1.8903,0.4471,1.7033,-1.4246,3.1279,1.2193,2.2300
112.40,LIFT_HIGH,1,-4.0965,2.8350,1.4710,-4.1178,2.8498,1.8903,0.4201,1.7009,-1.4246,3.1255,1.2193,2.2300
112.50,LIFT_HIGH,1,-4.0927,2.8324,1.5088,-4.1178,2.8498,1.8903,0.3827,1.6999,-1.4246,3.1245,1.2194,2.2300
112.60,LIFT_HIGH,1,-4.0927,2.8324,1.5088,-4.1178,2.8498,1.8903,0.3827,1.6999,-1.4246,3.1245,1.2194,2.2300
112.70,LIFT_HIGH,1,-4.0894,2.8301,1.5508,-4.1178,2.8498,1.8903,0.3412,1.6992,-1.4246,3.1238,1.2194,2.2300
112.80,LIFT_HIGH,1,-4.0861,2.8278,1.5930,-4.1178,2.8498,1.8903,0.2998,1.6987,-1.4246,3.1233,1.2194,2.2300
112.90,LIFT_HIGH,1,-4.0861,2.8278,1.5930,-4.1178,2.8498,1.8903,0.2998,1.6987,-1.4246,3.1233,1.2194,2.2300
113.00,LIFT_HIGH,1,-4.0827,2.8255,1.6351,-4.1178,2.8498,1.8903,0.2587,1.6984,-1.4246,3.1230,1.2194,2.2300
113.10,LIFT_HIGH,1,-4.0809,2.8242,1.6622,-4.1178,2.8498,1.8903,0.2325,1.6966,-1.4246,3.1213,1.2193,2.2300
113.20,LIFT_HIGH,1,-4.0784,2.8225,1.6838,-4.1178,2.8498,1.8903,0.2120,1.6949,-1.4246,3.1195,1.2194,2.2300
113.30,LIFT_HIGH,1,-4.0784,2.8225,1.6838,-4.1178,2.8498,1.8903,0.2120,1.6949,-1.4246,3.1195,1.2194,2.2300
113.40,LIFT_HIGH,1,-4.0752,2.8203,1.7055,-4.1178,2.8498,1.8903,0.1919,1.6936,-1.4246,3.1182,1.2194,2.2300
113.50,LIFT_HIGH,1,-4.0711,2.8174,1.7285,-4.1178,2.8498,1.8903,0.1715,1.6930,-1.4246,3.1176,1.2194,2.2300
113.60,LIFT_HIGH,1,-4.0711,2.8174,1.7285,-4.1178,2.8498,1.8903,0.1715,1.6930,-1.4246,3.1176,1.2194,2.2300
113.70,LIFT_HIGH,1,-4.0675,2.8149,1.7474,-4.1178,2.8498,1.8903,0.1554,1.6920,-1.4246,3.1166,1.2194,2.2300
113.80,LIFT_HIGH,1,-4.0642,2.8127,1.7628,-4.1178,2.8498,1.8903,0.1432,1.6908,-1.4246,3.1154,1.2193,2.2300
113.90,LIFT_HIGH,1,-4.0642,2.8127,1.7628,-4.1178,2.8498,1.8903,0.1432,1.6908,-1.4246,3.1154,1.2193,2.2300
114.00,LIFT_HIGH,1,-4.0600,2.8098,1.7825,-4.1178,2.8498,1.8903,0.1287,1.6907,-1.4246,3.1153,1.2194,2.2300
114.10,LIFT_HIGH,1,-4.0572,2.8079,1.7928,-4.1178,2.8498,1.8903,0.1222,1.6892,-1.4246,3.1138,1.2194,2.2300
114.20,LIFT_HIGH,1,-4.0572,2.8079,1.7928,-4.1178,2.8498,1.8903,0.1222,1.6892,-1.4246,3.1138,1.2194,2.2300
114.30,LIFT_HIGH,1,-4.0532,2.8051,1.8079,-4.1178,2.8498,1.8903,0.1138,1.6892,-1.4246,3.1138,1.2194,2.2300
114.40,LIFT_HIGH,1,-4.0497,2.8027,1.8187,-4.1178,2.8498,1.8903,0.1095,1.6886,-1.4246,3.1133,1.2194,2.2300
114.50,LIFT_HIGH,1,-4.0497,2.8027,1.8187,-4.1178,2.8498,1.8903,0.1095,1.6886,-1.4246,3.1133,1.2194,2.2300
114.60,LIFT_HIGH,1,-4.0459,2.8000,1.8313,-4.1178,2.8498,1.8903,0.1055,1.6888,-1.4246,3.1134,1.2194,2.2300
114.70,LIFT_HIGH,1,-4.0427,2.7978,1.8388,-4.1178,2.8498,1.8903,0.1048,1.6884,-1.4246,3.1130,1.2194,2.2300
114.80,LIFT_HIGH,1,-4.0427,2.7978,1.8388,-4.1178,2.8498,1.8903,0.1048,1.6884,-1.4246,3.1130,1.2194,2.2300
114.90,LIFT_HIGH,1,-4.0393,2.7955,1.8487,-4.1178,2.8498,1.8903,0.1041,1.6887,-1.4246,3.1133,1.2194,2.2300
115.00,LIFT_HIGH,1,-4.0363,2.7934,1.8553,-4.1178,2.8498,1.8903,0.1051,1.6887,-1.4246,3.1133,1.2194,2.2300
115.10,LIFT_HIGH,1,-4.0363,2.7934,1.8553,-4.1178,2.8498,1.8903,0.1051,1.6887,-1.4246,3.1133,1.2194,2.2300
115.20,LIFT_HIGH,1,-4.0334,2.7914,1.8631,-4.1178,2.8498,1.8903,0.1062,1.6891,-1.4246,3.1138,1.2194,2.2300
115.30,LIFT_HIGH,1,-4.0308,2.7895,1.8687,-4.1178,2.8498,1.8903,0.1080,1.6895,-1.4246,3.1141,1.2194,2.2300
115.40,LIFT_HIGH,1,-4.0308,2.7895,1.8687,-4.1178,2.8498,1.8903,0.1080,1.6895,-1.4246,3.1141,1.2194,2.2300
115.50,LIFT_HIGH,1,-4.0285,2.7879,1.8749,-4.1178,2.8498,1.8903,0.1098,1.6901,-1.4246,3.1148,1.2194,2.2300
115.60,LIFT_HIGH,1,-4.0264,2.7865,1.8787,-4.1178,2.8498,1.8903,0.1117,1.6906,-1.4246,3.1153,1.2194,2.2300
115.70,LIFT_HIGH,1,-4.0264,2.7865,1.8787,-4.1178,2.8498,1.8903,0.1117,1.6906,-1.4246,3.1153,1.2194,2.2300
115.80,LIFT_HIGH,1,-4.0250,2.7855,1.8833,-4.1178,2.8498,1.8903,0.1131,1.6913,-1.4246,3.1159,1.2194,2.2300
115.90,LIFT_HIGH,1,-4.0239,2.7848,1.8863,-4.1178,2.8498,1.8903,0.1143,1.6919,-1.4246,3.1165,1.2194,2.2300
116.00,LIFT_HIGH,1,-4.0239,2.7848,1.8863,-4.1178,2.8498,1.8903,0.1143,1.6919,-1.4246,3.1165,1.2194,2.2300
116.10,LIFT_HIGH,1,-4.0235,2.7845,1.8896,-4.1178,2.8498,1.8903,0.1147,1.6926,-1.4246,3.1172,1.2194,2.2300
116.20,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
116.30,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
116.40,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
116.50,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
116.60,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
116.70,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
116.80,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
116.90,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.00,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.10,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.20,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.30,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.40,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.50,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.60,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.70,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.80,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
117.90,LIFT_HIGH,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
118.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,-4.1178,2.8498,1.8903,0.1146,1.6932,-1.4246,3.1178,1.2194,2.2300
118.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
118.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
119.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
120.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
121.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
122.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
123.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
124.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
125.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
126.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.00,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.10,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.20,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.30,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.40,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.50,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.60,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.70,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.80,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
127.90,CARRY_HOME,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
128.90,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.00,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.10,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.20,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.30,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.40,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.50,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.60,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.70,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
129.80,ALIGN_HOME_YAW,1,-4.0236,2.7845,1.8914,0.0000,2.2000,3.0000,4.2142,1.6932,0.0000,1.6932,1.2194,2.2300
